PMS Code,PMS Code Description,$ Value,Reporting Category,Active/Inactive,Dose Count
RP4545,Juvita Flex Canine Joint Health- 120 Chews,74.18,Revenue Profit Categories - Over The Counter,active,0
Dx2900,Skin Scraping,25.0,Revenue Profit Categories - Lab (in-house),active,0
RP8506,***Spawts (original) and Frame with Etched Glass DO NOT USE,145.0,Revenue Profit Categories - Over The Counter,active,0
Rx0013,Advantix II Small Dog (< 4.5kg),18.74,Revenue Profit Categories - Drug and Medications,active,1
Rx0013,Advantix II Small Dog (< 4.5kg),18.74,Parasiticides_External - Advantix,active,1
LaH4002r,Comprehensive Panel Repeat 30 days IH IDEXX - Feline,142.3,Revenue Profit Categories - Lab (in-house),active,0
Rx6844,Rheumocam 1.5mg/ml- 15ml,38.5,Revenue Profit Categories - Drug and Medications,active,0
DX1933,ECG only - IDEXX VetMedStat,176.4,Revenue Profit Categories - Diagnostic Imaging,active,0
PDchyptb,PR Diet Feline Metabolic Treats 71g,8.15,Revenue Profit Categories - Over The Counter,active,0
LaC6056,Cytology2 Sites IDEXX (WC2),124.56,Revenue Profit Categories - Lab (external),active,0
LaC8377,Thyroid Panel - Feline (FTP),149.9,Revenue Profit Categories - Lab (external),active,0
PVD2325,PVD Feline DM Dietetic 156g Can,2.6,Diet Manufacturers - Purina,active,0
PVD2325,PVD Feline DM Dietetic 156g Can,2.6,Revenue Profit Categories - Diet Revenue,active,0
PVD2325,PVD Feline DM Dietetic 156g Can,2.6,Diet Types - Diabetes,active,0
Rx2257,Aurizon 20ml,70.48,Revenue Profit Categories - Drug and Medications,active,0
Sx7550,Book Suture Removal at No Charge,0.0,Revenue Profit Categories - Surgery,active,0
LaH9999,Misc. Lab Test,0.0,Revenue Profit Categories - Lab (in-house),active,0
Rx5440,Metronidazole 250mg tablets,0.14,Revenue Profit Categories - Drug and Medications,active,0
Tx6505,Syringe Feeding,18.5,Revenue Profit Categories - Hospitalization,active,0
LaH3100,Drug Test Panel IH,30.0,Revenue Profit Categories - Lab (in-house),active,0
MCRCfo,RC VDIET Feline Treats Original 220g,10.84,Revenue Profit Categories - Over The Counter,active,0
RDrestc,Rayne Canine Restrict CKD 369g can,5.7,Revenue Profit Categories - Diet Revenue,active,0
RP21,Missed Surgery Fee,50.0,Revenue Profit Categories - Surgery,active,0
PDfidcan,PR Diet Feline I/D 156g Can,3.35,Diet Manufacturers - Hill's,active,0
PDfidcan,PR Diet Feline I/D 156g Can,3.35,Revenue Profit Categories - Diet Revenue,active,0
PDfidcan,PR Diet Feline I/D 156g Can,3.35,Diet Types - Gastro,active,0
RP4515,Finger Cots,3.94,Revenue Profit Categories - Over The Counter,active,0
RX2459,Cerenia 24mg tablet,4.51,Revenue Profit Categories - Drug and Medications,active,0
LaH4001,General Panel Repeat IH IDEXX- Canine,94.86,Revenue Profit Categories - Lab (in-house),active,0
Sx5600,Hernia Umbilical-Canine w Spay/Neuter,51.0,Revenue Profit Categories - Surgery,active,0
Rx5884,***Otoclean Ear Cleaning Solution,1.46,Revenue Profit Categories - Drug and Medications,active,0
Rx5884,***Otoclean Ear Cleaning Solution,1.46,Medication Breakout - Otics,active,0
IM3600,Hydromorphone 2mg/ml,2.43,Revenue Profit Categories - Injections,active,0
RP4552,Florentero tablets,1.0,Revenue Profit Categories - Over The Counter,active,0
PS1015r,Dr Nieckarz - Radiograph Review Add-on to Ultrasound,36.85,Revenue Profit Categories - Diagnostic Imaging,active,0
RP8518,Spawts - Display Easel (easel only),15.0,Revenue Profit Categories - Over The Counter,active,0
PS1000,Insurance Trial - enter company name,0.0,Revenue Profit Categories - Professional Services (Other),active,0
Rx2884,Claro Otic Solution 1ml,39.0,Revenue Profit Categories - Drug and Medications,active,0
Rx2884,Claro Otic Solution 1ml,39.0,Medication Breakout: Otics - Claro,active,0
Rx2884,Claro Otic Solution 1ml,39.0,Medication Breakout - Otics,active,0
Vx4000,FeLV 2 year Vaccine,35.0,Revenue Profit Categories - Vaccines,active,0
Vx4000,FeLV 2 year Vaccine,35.0,Vaccinations - FELV,active,0
Dis1300,SPCA Canine Discount,-60.0,Revenue Profit Categories - Discounts,active,0
CF5505,Lactated Ringers 500ml,9.2,Revenue Profit Categories - Fluid Therapy,active,0
CF5500,Lactated Ringers 1000ml,11.16,Revenue Profit Categories - Fluid Therapy,active,0
RP8512,Spawts -Fur Match or Custom Color,105.0,Revenue Profit Categories - Over The Counter,active,0
RX0015,Advantix II Large Dog (11kg-25kg),20.85,Revenue Profit Categories - Drug and Medications,active,1
RX0015,Advantix II Large Dog (11kg-25kg),20.85,Parasiticides_External - Advantix,active,1
RP1860,Advantage Multi Canine 55 2.5ml Red 9.1-25kg,23.52,Revenue Profit Categories - Drug and Medications,active,1
RP1860,Advantage Multi Canine 55 2.5ml Red 9.1-25kg,23.52,Parasiticides_Combo - Advantage Multi,active,1
Tx1352,Administer Injectable Medication - Patient's Own Meds,15.0,Revenue Profit Categories - Injections,active,0
CF1300,Urinary Catheterization for urine sample collection,30.0,Revenue Profit Categories - Professional Services (Other),active,0
FC1500,Private Cremation 4 - 25 lbs,157.5,Revenue Profit Categories - Euthanasia & Cremation,active,0
SI2000,Canine Neuter > 20kg,0.0,Revenue Profit Categories - Surgery,active,0
Rx4030,Felimazole 5mg tablets,0.63,Revenue Profit Categories - Drug and Medications,active,0
IM4375,Naloxone 0.4mg/ml,30.79,Revenue Profit Categories - Injections,active,0
Rx4850,Heartgard 30 Plus K9 < 11kg,6.43,Revenue Profit Categories - Drug and Medications,active,1
Rx4850,Heartgard 30 Plus K9 < 11kg,6.43,Parasiticides_Internal - Heartgard,active,1
LaC1020,CBC (ICBC),49.9,Revenue Profit Categories - Lab (external),active,0
LaC1020,CBC (ICBC),49.9,Testing - Wellness Bloodwork,active,0
IM4949,Pantoprazole 4mg/ml Injectable,1.53,Revenue Profit Categories - Injections,active,0
PDchyptr,PR Diet Canine Hypoallergenic Treats 12oz,10.84,Revenue Profit Categories - Over The Counter,active,0
Rx6842,Rheumocam 1.5mg/ml - 100ml,115.6,Revenue Profit Categories - Drug and Medications,active,0
TN1071,Biopsy Full Report 2 Tissues - True North,165.0,Revenue Profit Categories - Lab (external),active,0
PS013,Examination/Consultation - dental (less than 6 months) complimentary,0.0,Revenue Profit Categories - Exams,active,0
RDfahcc,Rayne Feline Adult Health/RSS 156g CASE,91.15,Revenue Profit Categories - Diet Revenue,active,0
RP100,Modern Dog Magazine,4.95,Revenue Profit Categories - Over The Counter,active,0
RDcrsp3,Rayne Canine Rabbit Maint 3kg,59.86,Revenue Profit Categories - Diet Revenue,active,0
RDcrsp3,Rayne Canine Rabbit Maint 3kg,59.86,Diet Types - Derm Diet,active,0
RX2255,Aurizon 10ml,40.98,Revenue Profit Categories - Drug and Medications,active,0
LaH3810,Giardia Antigen Test IH,35.0,Revenue Profit Categories - Lab (in-house),active,0
RP8517,Spawts - Frame with etched glass (frame only),65.0,Revenue Profit Categories - Over The Counter,active,0
Dis5001,Employee staff discount- Services/Medications,-1.0,Revenue Profit Categories - Discounts,active,0
LaC8500,Urinalysis (UNA),55.0,Revenue Profit Categories - Lab (external),active,0
LaC1001a,Blood Collection - spay/neuter under 6 months,0.0,Revenue Profit Categories - Lab (external),active,0
PDfzdcan,PR Diet Feline Z/D 156g Can,3.44,Diet Manufacturers - Hill's,active,0
PDfzdcan,PR Diet Feline Z/D 156g Can,3.44,Revenue Profit Categories - Diet Revenue,active,0
PDfzdcan,PR Diet Feline Z/D 156g Can,3.44,Diet Types - Allergy,active,0
mcrcfdcn,RC VDIET Feline Development 165g can,2.92,Diet Manufacturers - Royal Canin,active,0
mcrcfdcn,RC VDIET Feline Development 165g can,2.92,Revenue Profit Categories - Diet Revenue,active,0
mcrcfdcn,RC VDIET Feline Development 165g can,2.92,Diet Types - Wellness / Lifestage,active,0
Rx6852,Bravecto 500mg Chew Tab 10-20kg,55.8,Revenue Profit Categories - Drug and Medications,active,3
Rx6852,Bravecto 500mg Chew Tab 10-20kg,55.8,Parasiticides_External - Bravecto,active,3
PDfcdsc,PR Diet Feline C/D Stress Chicken Stew 82g Can,2.49,Diet Manufacturers - Hill's,active,0
PDfcdsc,PR Diet Feline C/D Stress Chicken Stew 82g Can,2.49,Revenue Profit Categories - Diet Revenue,active,0
PDfcdsc,PR Diet Feline C/D Stress Chicken Stew 82g Can,2.49,Diet Types - Urinary,active,0
LaC1080,Pre-surgical Mini Panel (MINIPW),87.32,Revenue Profit Categories - Lab (external),active,0
LaC1080,Pre-surgical Mini Panel (MINIPW),87.32,Testing - Wellness Bloodwork,active,0
Rx4174,Fortekor 2.5mg flavor tablets,1.84,Revenue Profit Categories - Drug and Medications,active,0
PDfhyptr,PR Diet Feline Hypoallergenic Treats 2.5oz,8.68,Revenue Profit Categories - Over The Counter,active,0
Prom1860,Advantage Multi Canine 55 2.5ml Red 9.1-25kg - Promo,0.0,Revenue Profit Categories - Drug and Medications,active,1
Prom1860,Advantage Multi Canine 55 2.5ml Red 9.1-25kg - Promo,0.0,Parasiticides_Combo - Advantage Multi,active,1
PS100,THANK YOU!,0.0,Revenue Profit Categories - Professional Services (Other),active,0
PDccdcan,PR Diet Canine C/D Multicare 370g Can,4.25,Diet Manufacturers - Hill's,active,0
PDccdcan,PR Diet Canine C/D Multicare 370g Can,4.25,Revenue Profit Categories - Diet Revenue,active,0
PDccdcan,PR Diet Canine C/D Multicare 370g Can,4.25,Diet Types - Urinary,active,0
rx2839,Clindamycin Teva 150mg capsule,0.5,Revenue Profit Categories - Drug and Medications,active,0
LaH3500,Fecal Exam-IHSmear,35.0,Revenue Profit Categories - Lab (in-house),active,0
LaH3500,Fecal Exam-IHSmear,35.0,Testing - Fecal,active,0
MCRCk9gl,RC VDIET Canine GI High Energy 385g can,4.7,Diet Manufacturers - Royal Canin,active,0
MCRCk9gl,RC VDIET Canine GI High Energy 385g can,4.7,Revenue Profit Categories - Diet Revenue,active,0
MCRCk9gl,RC VDIET Canine GI High Energy 385g can,4.7,Diet Types - Gastro,active,0
RP1920,Allergroom Shampoo8oz,13.82,Revenue Profit Categories - Drug and Medications,active,0
RP1920,Allergroom Shampoo8oz,13.82,Medication Breakout - Derm,active,0
RP8212,Shirt- Post Surgical Canine S 43cm,46.3,Revenue Profit Categories - Over The Counter,active,0
RX4186,Fortekor 20mg flavor tablets,3.99,Revenue Profit Categories - Drug and Medications,active,0
MCRCkdpc,RC VDIET Canine Development Puppy 385g can,4.22,Diet Manufacturers - Royal Canin,active,0
MCRCkdpc,RC VDIET Canine Development Puppy 385g can,4.22,Revenue Profit Categories - Diet Revenue,active,0
MCRCkdpc,RC VDIET Canine Development Puppy 385g can,4.22,Diet Types - Wellness / Lifestage,active,0
Rx8340,Zylkene 75mg capsules,0.93,Revenue Profit Categories - Over The Counter,active,0
Dis3500,Blood Donation Credit - min 15ml,-10.0,Revenue Profit Categories - Fluid Therapy,active,0
Tx3120,EarSwab/Cytology IH,32.5,Revenue Profit Categories - Lab (in-house),active,0
RP3018,Douxo Pyo Shampoo 200ml,36.72,Revenue Profit Categories - Drug and Medications,active,0
RP3018,Douxo Pyo Shampoo 200ml,36.72,Medication Breakout - Derm,active,0
Rx2782,Clavaseptin 50mg Tablets,0.55,Revenue Profit Categories - Drug and Medications,active,0
PDfwdmc,PR Diet Feline W/D Minced Chicken 156g Can,2.71,Diet Manufacturers - Hill's,active,0
PDfwdmc,PR Diet Feline W/D Minced Chicken 156g Can,2.71,Revenue Profit Categories - Diet Revenue,active,0
PDfwdmc,PR Diet Feline W/D Minced Chicken 156g Can,2.71,Diet Types - Weight,active,0
MCRCk9h1,RC VDIET Canine Hypo HP 14kg,175.86,Diet Manufacturers - Royal Canin,active,0
MCRCk9h1,RC VDIET Canine Hypo HP 14kg,175.86,Revenue Profit Categories - Diet Revenue,active,0
MCRCk9h1,RC VDIET Canine Hypo HP 14kg,175.86,Diet Types - Allergy,active,0
Dx3500,Wood's Light Exam,10.0,Revenue Profit Categories - Lab (in-house),active,0
MCRCkdp,RC VDIET Canine Development Puppy 10kg,91.73,Diet Manufacturers - Royal Canin,active,0
MCRCkdp,RC VDIET Canine Development Puppy 10kg,91.73,Revenue Profit Categories - Diet Revenue,active,0
Rx2548,Syringe Insulin Sol-Vet U40 0.3ml,30.08,Revenue Profit Categories - Injections,active,0
Rx6850,Bravecto 112.5mg Chew Tab 2-4.5kg,52.2,Revenue Profit Categories - Drug and Medications,active,3
Rx6850,Bravecto 112.5mg Chew Tab 2-4.5kg,52.2,Parasiticides_External - Bravecto,active,3
Rx4176,Fortekor 5mg flavor tablets,2.84,Revenue Profit Categories - Drug and Medications,active,0
RP20,Missed appointment charge,25.0,Revenue Profit Categories - Professional Services (Other),active,0
Sx8010,Tick Removal,16.0,Revenue Profit Categories - Professional Services (Other),active,0
Rx6851,Bravecto 250mg Chew Tab 4.5-10kg,54.02,Revenue Profit Categories - Drug and Medications,active,3
Rx6851,Bravecto 250mg Chew Tab 4.5-10kg,54.02,Parasiticides_External - Bravecto,active,3
FC1200,Euthanasia Only - Euthansol Inj.,75.0,Revenue Profit Categories - Euthanasia & Cremation,active,0
Rx6806,Trifexis 4.6-9.1kg Orange,25.06,Revenue Profit Categories - Drug and Medications,active,1
Rx6806,Trifexis 4.6-9.1kg Orange,25.06,Parasiticides_Combo - Trifexis,active,1
prdcmet,PR Diet Canine Metabolic 3.49kg,51.03,Diet Manufacturers - Hill's,active,0
prdcmet,PR Diet Canine Metabolic 3.49kg,51.03,Revenue Profit Categories - Diet Revenue,active,0
MCRCk9g2,RC VDIET Canine GI Low Fat 385g CASE,57.5,Diet Manufacturers - Royal Canin,active,0
MCRCk9g2,RC VDIET Canine GI Low Fat 385g CASE,57.5,Revenue Profit Categories - Diet Revenue,active,0
MCRCkmsd,RC VDIET Canine Mature Consult Small Dog 3.5kg,38.53,Diet Manufacturers - Royal Canin,active,0
MCRCkmsd,RC VDIET Canine Mature Consult Small Dog 3.5kg,38.53,Revenue Profit Categories - Diet Revenue,active,0
MCRCkmsd,RC VDIET Canine Mature Consult Small Dog 3.5kg,38.53,Diet Types - Wellness / Lifestage,active,0
REC1002,Recommend Recheck30 minutes - in __ days,0.0,Revenue Profit Categories - Professional Services (Other),active,0
PS010,Examination/Consultation -Comprehensive,89.0,Revenue Profit Categories - Exams,active,0
PS010,Examination/Consultation -Comprehensive,89.0,Preventive Care Snapshot - Wellness Exams,active,0
BG3300,Nail Trim - Complimentary,0.0,Revenue Profit Categories - Grooming,active,0
Rx3003,Cyclosporin 0.2% Solution 10ml,37.6,Revenue Profit Categories - Drug and Medications,active,0
Rx3003,Cyclosporin 0.2% Solution 10ml,37.6,Medication Breakout - Derm,active,0
Prom1870,Advantage Multi Canine 10 0.4ml Green <4.5kg - Promo,0.0,Parasiticides_Combo - Advantage Multi,active,1
MCRCkds,RC VDIET Canine Dental Small Dog 4kg,45.58,Diet Manufacturers - Royal Canin,active,0
MCRCkds,RC VDIET Canine Dental Small Dog 4kg,45.58,Revenue Profit Categories - Diet Revenue,active,0
MCRCkds,RC VDIET Canine Dental Small Dog 4kg,45.58,Diet Types - Dental,active,0
Rx2846,Ketoconazole - Apo 200mg Tab,1.97,Revenue Profit Categories - Drug and Medications,active,0
RDcrsp8,Rayne Canine Rabbit Maint 8kg,128.29,Revenue Profit Categories - Diet Revenue,active,0
RDcrsp8,Rayne Canine Rabbit Maint 8kg,128.29,Diet Types - Derm Diet,active,0
PS1004,Dr Nieckarz - Ultrasound-Abdomen,498.75,Revenue Profit Categories - Diagnostic Imaging,active,0
RP1762,Advantage II Medium Dog (4.6kg-11kg),17.44,Revenue Profit Categories - Drug and Medications,active,1
RP1762,Advantage II Medium Dog (4.6kg-11kg),17.44,Parasiticides_External - Advantage,active,1
RP8523,Urn Engraving (1 line only) - Until We Meet Again,15.0,Revenue Profit Categories - Euthanasia & Cremation,active,0
Rx7671,Tramadol HCL 25mg tablets,0.82,Revenue Profit Categories - Drug and Medications,active,0
Rx7671,Tramadol HCL 25mg tablets,0.82,Medication Breakout - Pain,active,0
mcrckdv,RC VDIET Canine Development Puppy 4kg,43.41,Diet Manufacturers - Royal Canin,active,0
mcrckdv,RC VDIET Canine Development Puppy 4kg,43.41,Revenue Profit Categories - Diet Revenue,active,0
mcrckdv,RC VDIET Canine Development Puppy 4kg,43.41,Diet Types - Wellness / Lifestage,active,0
RP8232,Shirt- Post Surgical Feline Red XS 40cm,43.92,Revenue Profit Categories - Over The Counter,active,0
Rx4025,Felimazole 2.5mg tablets,0.33,Revenue Profit Categories - Drug and Medications,active,0
PDczduca,PR Diet Canine Z/D 370g Can,4.79,Diet Manufacturers - Hill's,active,0
PDczduca,PR Diet Canine Z/D 370g Can,4.79,Revenue Profit Categories - Diet Revenue,active,0
PDczduca,PR Diet Canine Z/D 370g Can,4.79,Diet Types - Allergy,active,0
PDfcdmc,PR Diet Feline C/D MultiCare Chicken 156g Can,2.94,Diet Manufacturers - Hill's,active,0
PDfcdmc,PR Diet Feline C/D MultiCare Chicken 156g Can,2.94,Revenue Profit Categories - Diet Revenue,active,0
PDfcdmc,PR Diet Feline C/D MultiCare Chicken 156g Can,2.94,Diet Types - Urinary,active,0
rx2456,Cerenia 16mg tablets,7.46,Revenue Profit Categories - Drug and Medications,active,0
Tx3811,Laser Therapy Post Surgery Soft Tissue per site,20.5,Revenue Profit Categories - Integrative Therapies,active,0
MCRCfsa1,RC VDIET Feline Satiety Support 1.5kg,32.57,Diet Manufacturers - Royal Canin,active,0
MCRCfsa1,RC VDIET Feline Satiety Support 1.5kg,32.57,Revenue Profit Categories - Diet Revenue,active,0
MCRCfsa1,RC VDIET Feline Satiety Support 1.5kg,32.57,Diet Types - Weight,active,0
RP4689,Greenies Pill Pockets Canine Peanut Butter Large 7.09oz,13.36,Revenue Profit Categories - Over The Counter,active,0
PS026I,Examination/Consultation - International Travel,89.0,Revenue Profit Categories - Exams,active,0
pdhakit,Hills Healthy Advantage Feline Kitten 1.36kg,24.96,Diet Manufacturers - Hill's,active,0
pdhakit,Hills Healthy Advantage Feline Kitten 1.36kg,24.96,Revenue Profit Categories - Diet Revenue,active,0
Si8000,INDOGO Feeding Trial Group 1 Package,0.0,Revenue Profit Categories - Wellness Plans,active,0
MCRCkdsd,RC VDIET Canine Development Puppy Small Dog 4kg,43.41,Diet Manufacturers - Royal Canin,active,0
MCRCkdsd,RC VDIET Canine Development Puppy Small Dog 4kg,43.41,Revenue Profit Categories - Diet Revenue,active,0
MCRCkdsd,RC VDIET Canine Development Puppy Small Dog 4kg,43.41,Diet Types - Wellness / Lifestage,active,0
REC1000,Recommend Recheck10 minutes - in __ days,0.0,Revenue Profit Categories - Professional Services (Other),active,0
LaC1076,Comprehensive Panel with Fructosamine and Urinalysis (GERFUW),223.9,Revenue Profit Categories - Lab (external),active,0
LaC1076,Comprehensive Panel with Fructosamine and Urinalysis (GERFUW),223.9,Testing - Wellness Bloodwork,active,0
Rx1744,Apoquel Tablet 16mg,3.0,Revenue Profit Categories - Drug and Medications,active,0
Rx1744,Apoquel Tablet 16mg,3.0,Medication Breakout - Derm,active,0
RP7720,***Pyoben Shampoo 16oz DO NOT USE,17.22,Revenue Profit Categories - Drug and Medications,active,0
RP7720,***Pyoben Shampoo 16oz DO NOT USE,17.22,Medication Breakout - Derm,active,0
RX2546,***Syringe Insulin VET SOL-M U100 0.3ml 30g 1/2 100/box DO NOT USE,34.92,Revenue Profit Categories - Injections,active,0
PDcddps3,PR Diet Canine D/D Potato/Salmon 3.63kg,46.66,Diet Manufacturers - Hill's,active,0
PDcddps3,PR Diet Canine D/D Potato/Salmon 3.63kg,46.66,Revenue Profit Categories - Diet Revenue,active,0
PDcddps3,PR Diet Canine D/D Potato/Salmon 3.63kg,46.66,Diet Types - Derm Diet,active,0
PDfcd1,PR Diet Feline C/D Multicare Ocean Fish 1.81kg,34.73,Diet Manufacturers - Hill's,active,0
PDfcd1,PR Diet Feline C/D Multicare Ocean Fish 1.81kg,34.73,Revenue Profit Categories - Diet Revenue,active,0
PDfcd1,PR Diet Feline C/D Multicare Ocean Fish 1.81kg,34.73,Diet Types - Urinary,active,0
LaC8063,Leptospira Antibody Panel by Microagglutination (LEAB),227.9,Revenue Profit Categories - Lab (external),active,0
